fb_subp1_read_sectors,Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,l1_global_load_hit,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Real Per Block X,Real Per Block Y,l1_global_load_miss,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,fb_subp0_read_sectors,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,shared_stores,
23054403.909091,8,3,67584,46.5995,56.7312,333968.227273,16384,5,2,7,4,0.5438,64,26928,1,214,100,28,60,824620.000000,4,46,3,0,6006,55440,12288,6144,3,23066858.545455,11,1,32,8,0.820312,0.543869,1000,32768,3,
24055645.954545,8,3,84480,48.2033,57.2167,307991.545455,20480,5,2,7,4,0.525702,64,33456,1,214,78,28,76,818093.454545,4,46,3,0,6006,70224,15360,7680,3,24090550.045455,11,1,32,10,0.83125,0.525773,1000,40960,3,
25874851.727273,8,3,101376,47.5008,56.3828,298277.363636,24576,5,2,7,4,0.533478,64,39984,1,214,65,28,92,826511.954545,4,46,3,0,6006,85008,18432,9216,3,25878922.818182,11,1,32,12,0.838542,0.533549,1000,49152,3,
22027938.318182,8,3,67584,48.2238,58.7087,551720.500000,16384,5,2,7,4,0.525477,64,26928,1,100,214,60,28,615568.681818,4,46,3,0,6006,55440,12288,6144,3,22036425.136364,11,1,64,4,0.820312,0.52555,1000,32768,3,
22999219.681818,8,3,101376,52.837,61.3191,477801.227273,24576,5,2,7,4,0.479593,64,39600,1,100,136,60,44,621672.454545,4,46,3,0,6006,87120,18432,9216,3,22983666.545455,11,1,64,6,0.859375,0.479664,1000,49152,3,
22757108.909091,8,3,101376,55.0704,65.3678,573223.500000,24576,5,2,7,4,0.460148,64,39984,1,65,214,92,28,558684.409091,4,46,3,0,6006,85008,18432,9216,3,22764210.545455,11,1,96,4,0.838542,0.460211,1000,49152,3,
22054679.500000,8,3,45056,65.5425,99.2833,489275.937500,8192,5,2,7,4,0.384039,64,13872,1,230,230,26,26,926084.187500,4,46,3,0,5988,29744,9216,3072,4,22062475.125000,11,1,32,4,0.660156,0.384107,1000,24576,3,
22055754.375000,8,3,67584,63.7903,88.8913,388696.812500,12288,5,2,7,4,0.39723,64,20400,1,230,142,26,42,929536.812500,4,46,3,0,6008,48048,13824,4608,4,22033869.062500,11,1,32,6,0.710938,0.397302,1000,36864,3,
21691587.312500,8,3,90112,54.0969,72.9062,375312.312500,16384,5,2,7,4,0.46842,64,26928,1,230,103,26,58,917385.312500,4,46,3,0,6008,66352,18432,6144,4,21700311.625000,11,1,32,8,0.736328,0.468493,1000,49152,3,
22213347.937500,8,3,112640,57.151,75.7136,352645.562500,20480,5,2,7,4,0.443384,64,33456,1,230,81,26,74,917099.687500,4,46,3,0,6008,84656,23040,7680,4,22208013.125000,11,1,32,10,0.751563,0.443457,1000,61440,3,
22782017.062500,8,3,135168,58.8017,76.1693,336591.250000,24576,5,2,7,4,0.430934,64,39984,1,230,66,26,90,904934.812500,4,46,3,0,6008,102960,27648,9216,4,22723764.125000,11,1,32,12,0.761719,0.431008,1000,73728,3,
21690451.250000,8,3,90112,56.1064,75.6145,612066.625000,16384,5,2,7,4,0.451641,64,26928,1,103,230,58,26,680489.875000,4,46,3,0,6008,66352,18432,6144,4,21693432.062500,11,1,64,4,0.736328,0.451713,1000,49152,3,
22313918.312500,8,3,135168,64.6336,80.6683,515312.750000,24576,5,2,7,4,0.392046,64,39600,1,103,142,58,42,681043.437500,4,46,3,0,6008,107184,27648,9216,4,22375117.937500,11,1,64,6,0.792969,0.392118,1000,73728,3,
22221414.875000,8,3,135168,64.3678,83.3795,623637.625000,24576,5,2,7,4,0.393665,64,39984,1,66,230,90,26,618489.937500,4,46,3,0,6008,102960,27648,9216,4,22227545.750000,11,1,96,4,0.761719,0.393737,1000,73728,3,
24187328.000000,8,3,56320,65.7459,116.882,553606.000000,8192,5,2,7,4,0.385412,64,13872,1,250,250,24,24,1138386.076923,4,46,3,0,6010,31680,12288,3072,5,24193119.461538,11,1,32,4,0.5625,0.385484,1000,32768,3,
23889191.538462,8,3,84480,65.9907,105.585,424457.076923,12288,5,2,7,4,0.38398,64,20400,1,250,150,24,40,1093068.615385,4,46,3,0,6010,52800,18432,4608,5,23918258.307692,11,1,32,6,0.625,0.384054,1000,49152,3,
23584034.000000,8,3,112640,55.9312,85.1149,412102.538462,16384,5,2,7,4,0.453056,64,26928,1,250,107,24,56,1047149.307692,4,46,3,0,6010,73920,24576,6144,5,23593585.461538,11,1,32,8,0.65625,0.453128,1000,65536,3,
23918107.076923,8,3,140800,60.0385,88.5901,368388.538462,20480,5,2,7,4,0.422064,64,33456,1,250,83,24,72,1044187.692308,4,46,3,0,6010,95040,30720,7680,5,23916180.769231,11,1,32,10,0.675,0.422129,1000,81920,3,
24984059.923077,8,3,168960,61.0967,88.6309,340277.538462,24576,5,2,7,4,0.41474,64,39984,1,250,68,24,88,1048451.230769,4,46,3,0,6010,116160,36864,9216,5,25337706.230769,11,1,32,12,0.6875,0.414818,1000,98304,3,
22685207.538462,8,3,112640,58.27,88.6739,687745.461538,16384,5,2,7,4,0.434873,64,26928,1,107,250,56,24,772002.846154,4,46,3,0,6010,73920,24576,6144,5,22695813.153846,11,1,64,4,0.65625,0.434941,1000,65536,3,
23404149.461538,8,3,168960,69.087,94.6215,555838.769231,24576,5,2,7,4,0.366775,64,39600,1,107,150,56,40,757201.307692,4,46,3,0,6010,123200,36864,9216,5,23331499.846154,11,1,64,6,0.729167,0.366842,1000,98304,3,
23299954.076923,8,3,168960,67.9553,98.5806,689935.461538,24576,5,2,7,4,0.372877,64,39984,1,68,250,88,24,701639.769231,4,46,3,0,6010,116160,36864,9216,5,23301950.769231,11,1,96,4,0.6875,0.372951,1000,98304,3,
24152991.090909,8,3,67584,68.0896,144.057,651511.636364,8192,5,2,7,4,0.370157,64,13872,1,272,272,22,22,1361789.090909,4,46,3,0,5996,31944,15360,3072,6,24171805.909091,11,1,32,4,0.472656,0.370233,1000,40960,3,
23199739.272727,8,3,101376,68.575,124.946,488096.909091,12288,5,2,7,4,0.369508,64,20400,1,272,157,22,38,1250569.636364,4,46,3,0,6012,55176,23040,4608,6,23210128.727273,11,1,32,6,0.544271,0.369581,1000,61440,3,
22884979.090909,8,3,135168,57.004,97.9095,469078.181818,16384,5,2,7,4,0.444526,64,26928,1,272,111,22,54,1177681.727273,4,46,3,0,6012,78408,30720,6144,6,22900622.090909,11,1,32,8,0.580078,0.4446,1000,81920,3,
23006095.909091,8,3,168960,62.644,102.992,423870.090909,20480,5,2,7,4,0.404504,64,33456,1,272,85,22,70,1151183.727273,4,46,3,0,6012,101640,38400,7680,6,23015880.909091,11,1,32,10,0.601562,0.404572,1000,102400,3,
23837153.636364,8,3,202752,65.1679,104.369,396950.181818,24576,5,2,7,4,0.388835,64,39984,1,272,69,22,86,1135763.272727,4,46,3,0,6012,124872,46080,9216,6,23716608.090909,11,1,32,12,0.615885,0.388903,1000,122880,3,
22530919.636364,8,3,135168,58.7808,100.961,769137.090909,16384,5,2,7,4,0.431094,64,26928,1,111,272,54,22,879113.181818,4,46,3,0,6012,78408,30720,6144,6,22537440.545455,11,1,64,4,0.580078,0.431161,1000,81920,3,
22722545.818182,8,3,202752,73.5476,109.373,605835.818182,24576,5,2,7,4,0.344474,64,39600,1,111,157,54,38,819488.272727,4,46,3,0,6012,135432,46080,9216,6,22716592.181818,11,1,64,6,0.667969,0.344593,1000,122880,3,
22919575.454545,8,3,202752,70.611,113.086,755148.090909,24576,5,2,7,4,0.35885,64,39984,1,69,272,86,22,780902.727273,4,46,3,0,6012,124872,46080,9216,6,22929330.272727,11,1,96,4,0.615885,0.358924,1000,122880,3,
26405178.600000,8,3,78848,62.5179,160.046,821709.000000,8192,5,2,7,4,0.405313,64,13872,1,300,300,20,20,1647114.000000,4,46,3,0,6014,30800,18432,3072,7,26414380.300000,11,1,32,4,0.390625,0.405388,1000,49152,3,
24854025.600000,8,3,118272,66.0633,140.371,583510.100000,12288,5,2,7,4,0.383561,64,20400,1,300,166,20,36,1442743.300000,4,46,3,0,6014,55440,27648,4608,7,24883835.300000,11,1,32,6,0.46875,0.383632,1000,73728,3,
24084427.900000,8,3,157696,53.0405,104.101,535390.300000,16384,5,2,7,4,0.477754,64,26928,1,300,115,20,52,1346603.300000,4,46,3,0,6014,80080,36864,6144,7,24094249.900000,11,1,32,8,0.507812,0.477824,1000,98304,3,
24431299.900000,8,3,197120,58.7913,110.371,479729.400000,20480,5,2,7,4,0.431014,64,33456,1,300,88,20,68,1317874.200000,4,46,3,0,6014,104720,46080,7680,7,24437848.400000,11,1,32,10,0.53125,0.431084,1000,122880,3,
25038528.800000,8,3,236544,63.1396,114.763,439179.500000,24576,5,2,7,4,0.401324,64,39984,1,300,71,20,84,1297293.700000,4,46,3,0,6014,129360,55296,9216,7,25296707.700000,11,1,32,12,0.546875,0.401396,1000,147456,3,
23788305.900000,8,3,157696,55.108,108.159,887716.000000,16384,5,2,7,4,0.459828,64,26928,1,115,300,52,20,995936.000000,4,46,3,0,6014,80080,36864,6144,7,23802477.600000,11,1,64,4,0.507812,0.459897,1000,98304,3,
23520736.900000,8,3,236544,72.5597,118.201,674421.400000,24576,5,2,7,4,0.349218,64,39600,1,115,166,52,36,887697.600000,4,46,3,0,6014,144144,55296,9216,7,23524317.300000,11,1,64,6,0.609375,0.349285,1000,147456,3,
23962497.700000,8,3,236544,67.6569,122.973,874682.400000,24576,5,2,7,4,0.374519,64,39984,1,71,300,84,20,868279.300000,4,46,3,0,6014,129360,55296,9216,7,23969733.900000,11,1,96,4,0.546875,0.374596,1000,147456,3,
27006078.625000,8,3,90112,58.7217,185.59,1093316.750000,8192,5,2,7,4,0.430661,64,13872,1,333,333,18,18,1934261.375000,4,46,3,0,6010,28512,21504,3072,8,27021027.250000,11,1,32,4,0.316406,0.430732,1000,57344,3,
25086270.375000,8,3,135168,69.0279,172.612,770876.875000,12288,5,2,7,4,0.36709,64,20400,1,333,176,18,34,1628649.375000,4,46,3,0,6016,53856,32256,4608,8,25092449.625000,11,1,32,6,0.398438,0.367156,1000,86016,3,
24266587.750000,8,3,180224,55.0934,125.243,629217.750000,16384,5,2,7,4,0.459939,64,26928,1,333,120,18,50,1551692.750000,4,46,3,0,6016,79200,43008,6144,8,24292593.625000,11,1,32,8,0.439453,0.460019,1000,114688,3,
23669007.750000,8,3,225280,64.3175,137.073,565314.125000,20480,5,2,7,4,0.393974,64,33456,1,333,90,18,66,1479092.625000,4,46,3,0,6016,104544,53760,7680,8,23673452.750000,11,1,32,10,0.464062,0.394045,1000,143360,3,
23842569.125000,8,3,270336,66.3516,137.638,526751.250000,24576,5,2,7,4,0.381891,64,39984,1,333,73,18,82,1450150.625000,4,46,3,0,6016,129888,64512,9216,8,23818084.500000,11,1,32,12,0.480469,0.381965,1000,172032,3,
23965476.500000,8,3,180224,53.086,120.679,1034659.500000,16384,5,2,7,4,0.477343,64,26928,1,120,333,50,18,1146240.000000,4,46,3,0,6016,79200,43008,6144,8,23982744.125000,11,1,64,4,0.439453,0.477414,1000,114688,3,
22988729.250000,8,3,270336,74.1938,133.715,752477.875000,24576,5,2,7,4,0.341522,64,39600,1,120,176,50,34,975715.375000,4,46,3,0,6016,149600,64512,9216,8,22986992.000000,11,1,64,6,0.553385,0.341592,1000,172032,3,
24035279.125000,8,3,270336,66.8645,138.702,1009866.125000,24576,5,2,7,4,0.37896,64,39984,1,73,333,82,18,978999.875000,4,46,3,0,6016,129888,64512,9216,8,24045396.375000,11,1,96,4,0.480469,0.379035,1000,172032,3,
23416050.968750,9,3,12672,19.6538,19.5229,290142.437500,9216,5,2,7,4,1.28947,64,15504,1,187,166,32,36,659955.718750,4,45,3,0,6002,12672,0,3456,1,23355623.984375,11,1,32,4,1,1.28952,1000,0,3,
24000946.234375,9,3,19008,18.8435,18.7744,274554.781250,13824,5,2,7,4,1.34492,64,22848,1,187,111,32,54,678199.578125,4,45,3,0,6002,19008,0,5184,1,24086372.265625,11,1,32,6,1,1.34498,1000,0,3,
23214997.093750,9,3,25344,18.0362,17.9161,261477.828125,18432,5,2,7,4,1.40513,64,30192,1,187,83,32,72,690591.109375,4,45,3,0,6002,25344,0,6912,1,23247539.765625,11,1,32,8,1,1.40518,1000,0,3,
24159110.265625,9,3,31680,17.8794,17.6534,243956.796875,23040,5,2,7,4,1.41745,64,37536,1,187,66,32,90,702473.640625,4,45,3,0,6002,31680,0,8640,1,23917958.859375,11,1,32,10,1,1.4175,1000,0,3,
24913485.937500,9,3,38016,17.7766,17.5519,231965.437500,27648,5,2,7,4,1.42565,64,44880,1,187,55,32,108,714216.218750,4,45,3,0,6002,38016,0,10368,1,24984453.500000,11,1,32,12,1,1.42569,1000,0,3,
21705537.953125,9,3,25344,20.1428,19.9017,441855.656250,18432,5,2,7,4,1.25817,64,30096,1,93,166,64,36,505693.734375,4,45,3,0,6002,25344,0,6912,1,21697165.625000,11,1,64,4,1,1.25822,1000,0,3,
23815115.312500,9,3,38016,19.3045,19.1309,403642.843750,27648,5,2,7,4,1.3128,64,44352,1,93,111,64,54,544771.265625,4,45,3,0,6002,38016,0,10368,1,23728829.046875,11,1,64,6,1,1.31285,1000,0,3,
22982360.875000,9,3,38016,20.2737,20.0311,467930.015625,27648,5,2,7,4,1.25003,64,44688,1,62,166,96,36,478190.703125,4,45,3,0,6002,38016,0,10368,1,22969212.031250,11,1,96,4,1,1.25009,1000,0,3,
21961836.968750,9,3,25344,42.6711,48.0647,297551.843750,9216,5,2,7,4,0.593866,64,15504,1,200,176,30,34,755574.750000,4,50,3,0,6004,22440,3456,3456,2,21961955.562500,11,1,32,4,0.885417,0.593938,1000,9216,3,
22598876.125000,9,3,38016,38.0443,42.0009,254959.468750,13824,5,2,7,4,0.666109,64,22848,1,200,115,30,52,783499.187500,4,50,3,0,6004,34320,5184,5184,2,22589323.718750,11,1,32,6,0.902778,0.666171,1000,13824,3,
24703346.312500,9,3,50688,34.4463,37.4776,246785.312500,18432,5,2,7,4,0.73569,64,30192,1,200,85,30,70,780419.812500,4,50,3,0,6004,46200,6912,6912,2,24716868.500000,11,1,32,8,0.911458,0.735753,1000,18432,3,
27017178.812500,9,3,63360,33.3534,36.2885,219344.875000,23040,5,2,7,4,0.759798,64,37536,1,200,68,30,88,797524.843750,4,50,3,0,6004,58080,8640,8640,2,27002645.093750,11,1,32,10,0.916667,0.759862,1000,23040,3,
28546231.125000,9,3,76032,32.6128,35.0653,197626.812500,27648,5,2,7,4,0.777058,64,44880,1,200,56,30,106,804953.468750,4,50,3,0,6004,69960,10368,10368,2,28651280.437500,11,1,32,12,0.920139,0.777118,1000,27648,3,
21257887.312500,9,3,50688,39.1011,42.2817,464276.125000,18432,5,2,7,4,0.648101,64,30096,1,96,176,62,34,570257.375000,4,50,3,0,6004,46376,6912,6912,2,21260851.312500,11,1,64,4,0.914931,0.648166,1000,18432,3,
22748563.687500,9,3,76032,39.207,41.5531,384366.843750,27648,5,2,7,4,0.646346,64,44352,1,96,115,62,52,626098.625000,4,50,3,0,6004,70928,10368,10368,2,22725943.968750,11,1,64,6,0.93287,0.646416,1000,27648,3,
22363441.437500,9,3,76032,42.1553,44.8722,467314.031250,27648,5,2,7,4,0.601133,64,44688,1,63,176,94,34,541221.750000,4,50,3,0,6004,70312,10368,10368,2,22378253.687500,11,1,96,4,0.924769,0.601205,1000,27648,3,
23402783.909091,9,3,38016,55.5042,71.0774,368788.681818,9216,5,2,7,4,0.45654,64,15504,1,214,187,28,32,862022.090909,4,50,3,0,6006,29568,6912,3456,3,23412742.090909,11,1,32,4,0.777778,0.456614,1000,18432,3,
23988932.227273,9,3,57024,51.9364,64.0188,302936.045455,13824,5,2,7,4,0.487911,64,22848,1,214,120,28,50,841690.227273,4,50,3,0,6006,46200,10368,5184,3,24018023.863636,11,1,32,6,0.810185,0.487982,1000,27648,3,
23236627.863636,9,3,76032,46.4802,56.0202,296158.681818,18432,5,2,7,4,0.545202,64,30192,1,214,88,28,68,851689.000000,4,50,3,0,6006,62832,13824,6912,3,23215101.090909,11,1,32,8,0.826389,0.545264,1000,36864,3,
24979937.818182,9,3,95040,46.5955,55.0423,267662.681818,23040,5,2,7,4,0.543844,64,37536,1,214,69,28,86,855800.136364,4,50,3,0,6006,79464,17280,8640,3,25215053.409091,11,1,32,10,0.836111,0.543915,1000,46080,3,
26798068.954545,9,3,114048,46.6018,54.5711,247810.000000,27648,5,2,7,4,0.543772,64,44880,1,214,57,28,104,859482.954545,4,50,3,0,6006,96096,20736,10368,3,26696766.500000,11,1,32,12,0.842593,0.543842,1000,55296,3,
22094974.681818,9,3,76032,48.9794,58.6186,521208.363636,18432,5,2,7,4,0.517383,64,30096,1,100,187,60,32,626025.590909,4,50,3,0,6006,63360,13824,6912,3,22101500.045455,11,1,64,4,0.833333,0.517442,1000,36864,3,
23460796.090909,9,3,114048,52.8946,60.9345,435370.090909,27648,5,2,7,4,0.47907,64,44352,1,100,120,60,50,654479.727273,4,50,3,0,6006,99000,20736,10368,3,23436588.500000,11,1,64,6,0.868056,0.479142,1000,55296,3,
23116809.090909,9,3,114048,54.8583,64.0131,522973.863636,27648,5,2,7,4,0.461916,64,44688,1,65,187,92,32,584078.000000,4,50,3,0,6006,97152,20736,10368,3,23137703.045455,11,1,96,4,0.851852,0.46199,1000,55296,3,
22158115.187500,9,3,50688,66.4858,97.8671,398706.312500,9216,5,2,7,4,0.381121,64,15504,1,230,200,26,30,980598.875000,4,50,3,0,6008,34320,10368,3456,4,22159057.375000,11,1,32,4,0.677083,0.381194,1000,27648,3,
22605138.125000,9,3,76032,64.2391,88.65,319705.437500,13824,5,2,7,4,0.394452,64,22848,1,230,125,26,48,981458.312500,4,50,3,0,6008,54912,15552,5184,4,22559597.875000,11,1,32,6,0.722222,0.394526,1000,41472,3,
21759844.437500,9,3,101376,54.755,72.5394,324790.750000,18432,5,2,7,4,0.46279,64,30192,1,230,90,26,66,945864.187500,4,50,3,0,6008,75504,20736,6912,4,21764926.250000,11,1,32,8,0.744792,0.462862,1000,55296,3,
22504617.125000,9,3,126720,57.2787,74.8289,296012.937500,23040,5,2,7,4,0.442393,64,37536,1,230,71,26,84,956409.875000,4,50,3,0,6008,96096,25920,8640,4,22588827.625000,11,1,32,10,0.758333,0.442468,1000,69120,3,
23163907.562500,9,3,152064,59.0056,75.565,271367.875000,27648,5,2,7,4,0.429445,64,44880,1,230,58,26,102,955567.500000,4,50,3,0,6008,116688,31104,10368,4,23296278.687500,11,1,32,12,0.767361,0.429518,1000,82944,3,
21810480.312500,9,3,101376,57.8205,76.2305,564667.437500,18432,5,2,7,4,0.438247,64,30096,1,103,200,58,30,699521.687500,4,50,3,0,6008,76560,20736,6912,4,21809642.437500,11,1,64,4,0.755208,0.438322,1000,55296,3,
22639357.875000,9,3,152064,64.6937,79.9614,464157.125000,27648,5,2,7,4,0.391687,64,44352,1,103,125,58,48,720381.812500,4,50,3,0,6008,122496,31104,10368,4,22899281.437500,11,1,64,6,0.805556,0.391754,1000,82944,3,
22476798.312500,9,3,152064,65.5615,83.0796,567382.625000,27648,5,2,7,4,0.386494,64,44688,1,66,200,90,30,647331.625000,4,50,3,0,6008,118800,31104,10368,4,22450814.375000,11,1,96,4,0.78125,0.386568,1000,82944,3,
24125694.923077,9,3,63360,67.166,114.988,512160.846154,9216,5,2,7,4,0.37726,64,15504,1,250,214,24,28,1103148.307692,4,50,3,0,6010,36960,13824,3456,5,24129228.615385,11,1,32,4,0.583333,0.377334,1000,36864,3,
24054118.230769,9,3,95040,66.3908,103.57,391644.461538,13824,5,2,7,4,0.381665,64,22848,1,250,130,24,46,1087704.153846,4,50,3,0,6010,60720,20736,5184,5,24020798.461538,11,1,32,6,0.638889,0.38174,1000,55296,3,
23594908.153846,9,3,126720,56.3692,83.8774,381772.615385,18432,5,2,7,4,0.449543,64,30192,1,250,93,24,64,1045039.461538,4,50,3,0,6010,84480,27648,6912,5,23608511.076923,11,1,32,8,0.666667,0.449607,1000,73728,3,
24362098.230769,9,3,158400,59.8485,87.3788,340995.307692,23040,5,2,7,4,0.423396,64,37536,1,250,73,24,82,1057778.461538,4,50,3,0,6010,108240,34560,8640,5,24431428.692308,11,1,32,10,0.683333,0.423469,1000,92160,3,
25729836.769231,9,3,190080,60.7666,87.5039,314122.230769,27648,5,2,7,4,0.416996,64,44880,1,250,60,24,100,1065226.384615,4,50,3,0,6010,132000,41472,10368,5,25820981.230769,11,1,32,12,0.694444,0.417071,1000,110592,3,
22733608.230769,9,3,126720,59.261,87.0773,640144.923077,18432,5,2,7,4,0.426463,64,30096,1,107,214,56,28,765529.000000,4,50,3,0,6002,86240,27648,6912,5,22743024.153846,11,1,64,4,0.680556,0.426528,1000,73728,3,
23602541.230769,9,3,190080,70.1011,93.6102,516074.230769,27648,5,2,7,4,0.361462,64,44352,1,107,130,56,46,765047.692308,4,50,3,0,6010,141680,41472,10368,5,23600561.076923,11,1,64,6,0.74537,0.361535,1000,110592,3,
23356577.000000,9,3,190080,70.0277,97.8281,644665.000000,27648,5,2,7,4,0.361838,64,44688,1,68,214,88,28,694653.846154,4,50,3,0,6010,135520,41472,10368,5,23360950.461538,11,1,96,4,0.712963,0.361914,1000,110592,3,
23771017.818182,9,3,76032,69.4139,138.961,589835.545455,9216,5,2,7,4,0.365042,64,15504,1,272,230,22,26,1322224.272727,4,50,3,0,6012,37752,17280,3456,6,23789055.545455,11,1,32,4,0.496528,0.365114,1000,46080,3,
23399540.636364,9,3,114048,69.2608,123.639,464005.363636,13824,5,2,7,4,0.363899,64,22848,1,272,136,22,44,1207633.636364,4,50,3,0,5996,63888,25920,5184,6,23396949.363636,11,1,32,6,0.560185,0.363972,1000,69120,3,
22775049.272727,9,3,152064,58.1994,97.261,449266.454545,18432,5,2,7,4,0.435398,64,30192,1,272,96,22,62,1152814.000000,4,50,3,0,6012,90024,34560,6912,6,22806191.363636,11,1,32,8,0.592014,0.435468,1000,92160,3,
23446671.181818,9,3,190080,62.3948,101.828,411245.090909,23040,5,2,7,4,0.406123,64,37536,1,272,75,22,80,1150639.727273,4,50,3,0,6012,116160,43200,8640,6,23919593.636364,11,1,32,10,0.611111,0.406188,1000,115200,3,
24598548.272727,9,3,228096,64.7424,103.124,382163.181818,27648,5,2,7,4,0.391385,64,44880,1,272,61,22,98,1142119.363636,4,50,3,0,6012,142296,51840,10368,6,24799639.909091,11,1,32,12,0.623843,0.391459,1000,138240,3,
22332241.818182,9,3,152064,60.9854,99.6452,728589.181818,18432,5,2,7,4,0.415504,64,30096,1,111,230,54,26,839072.181818,4,50,3,0,6012,92664,34560,6912,6,22337187.909091,11,1,64,4,0.609375,0.415575,1000,92160,3,
23302215.454545,9,3,228096,75.2005,108.982,573735.909091,27648,5,2,7,4,0.336951,64,44352,1,111,136,54,44,815155.090909,4,50,3,0,6012,156816,51840,10368,6,22990657.181818,11,1,64,6,0.6875,0.337019,1000,138240,3,
22926463.363636,9,3,228096,73.8506,112.513,706194.909091,27648,5,2,7,4,0.343114,64,44688,1,69,230,86,26,754889.909091,4,50,3,0,6012,147576,51840,10368,6,22933570.000000,11,1,96,4,0.646991,0.343179,1000,138240,3,
25862133.600000,9,3,88704,65.3983,156.956,735790.000000,9216,5,2,7,4,0.387458,64,15504,1,300,250,20,24,1576908.900000,4,50,3,0,6014,36960,20736,3456,7,25857442.200000,11,1,32,4,0.416667,0.387533,1000,55296,3,
24630876.000000,9,3,133056,66.4807,135.94,525733.600000,13824,5,2,7,4,0.381153,64,22848,1,300,142,20,42,1420164.700000,4,50,3,0,6014,64680,31104,5184,7,24634226.200000,11,1,32,6,0.486111,0.381223,1000,82944,3,
24185723.200000,9,3,177408,53.3953,102.519,518837.000000,18432,5,2,7,4,0.474577,64,30192,1,300,100,20,60,1322874.100000,4,50,3,0,6014,92400,41472,6912,7,24202095.100000,11,1,32,8,0.520833,0.474649,1000,110592,3,
24726239.800000,9,3,221760,60.4072,110.183,461488.900000,23040,5,2,7,4,0.41948,64,37536,1,300,76,20,78,1284828.100000,4,50,3,0,6014,120120,51840,8640,7,24521228.500000,11,1,32,10,0.541667,0.419553,1000,138240,3,
26737555.500000,9,3,266112,61.9686,110.651,423702.700000,27648,5,2,7,4,0.408911,64,44880,1,300,62,20,96,1280434.800000,4,50,3,0,6014,147840,62208,10368,7,26196384.700000,11,1,32,12,0.555556,0.408981,1000,165888,3,
23312510.200000,9,3,177408,58.263,107.204,823570.900000,18432,5,2,7,4,0.43492,64,30096,1,115,250,52,24,942184.000000,4,50,3,0,6014,96096,41472,6912,7,23321713.200000,11,1,64,4,0.541667,0.434993,1000,110592,3,
23732309.000000,9,3,266112,75.1116,117.751,622970.200000,27648,5,2,7,4,0.337343,64,44352,1,115,142,52,42,878167.200000,4,50,3,0,6014,168168,62208,10368,7,23666068.900000,11,1,64,6,0.631944,0.337418,1000,165888,3,
23877543.600000,9,3,266112,71.6483,122.089,790708.900000,27648,5,2,7,4,0.353657,64,44688,1,71,250,84,24,843534.700000,4,50,3,0,6014,155232,62208,10368,7,23885422.900000,11,1,96,4,0.583333,0.353728,1000,165888,3,
26025842.875000,9,3,101376,64.8036,187.829,975694.375000,9216,5,2,7,4,0.391015,64,15504,1,333,272,18,22,1806594.125000,4,50,3,0,6016,34848,24192,3456,8,26032912.375000,11,1,32,4,0.34375,0.391089,1000,64512,3,
24817006.500000,9,3,152064,72.8165,174.585,722807.000000,13824,5,2,7,4,0.347978,64,22848,1,333,150,18,40,1582361.375000,4,50,3,0,6016,63360,36288,5184,8,24834321.500000,11,1,32,6,0.416667,0.348053,1000,96768,3,
23976637.500000,9,3,202752,57.5725,126.38,591510.625000,18432,5,2,7,4,0.440139,64,30192,1,333,103,18,58,1514088.000000,4,50,3,0,6016,91872,48384,6912,8,23983538.000000,11,1,32,8,0.453125,0.44021,1000,129024,3,
23485105.000000,9,3,253440,66.7251,138.649,521856.500000,23040,5,2,7,4,0.379764,64,37536,1,333,78,18,76,1470245.625000,4,50,3,0,6016,120384,60480,8640,8,23476074.750000,11,1,32,10,0.475,0.379827,1000,161280,3,
26658879.000000,9,3,304128,64.754,130.413,478414.000000,27648,5,2,7,4,0.391295,64,44880,1,333,63,18,94,1448126.625000,4,50,3,0,6016,148896,72576,10368,8,27061796.750000,11,1,32,12,0.489583,0.391389,1000,193536,3,
23151854.000000,9,3,202752,57.804,120.75,936175.125000,18432,5,2,7,4,0.438373,64,30096,1,120,272,50,22,1067759.250000,4,50,3,0,6016,96800,48384,6912,8,23165923.250000,11,1,64,4,0.477431,0.438447,1000,129024,3,
23030570.750000,9,3,304128,77.8809,134.578,691793.625000,27648,5,2,7,4,0.325348,64,44352,1,120,150,50,40,963969.500000,4,50,3,0,6016,176000,72576,10368,8,23012075.375000,11,1,64,6,0.578704,0.32542,1000,193536,3,
23665059.750000,9,3,304128,73.1929,139.519,894591.125000,27648,5,2,7,4,0.346191,64,44688,1,73,272,82,22,931512.375000,4,50,3,0,6016,158752,72576,10368,8,23675970.750000,11,1,96,4,0.521991,0.346263,1000,193536,3,
22442131.031250,10,3,14080,19.2972,19.2457,307594.687500,10240,5,2,7,4,1.3133,64,17136,1,187,150,32,40,648574.500000,4,49,3,0,6002,14080,0,3840,1,22446564.765625,11,1,32,4,1,1.31335,1000,0,3,
