Elements/Thread,num_fields,Total FP/Block,Actual GFlop/s,Device GFlop/s,Global Loads/Block,phase3_shared_loads,Dimensions,phase2_global_loads,phase2_shared_loads,num_sfu,EventElapsed,Time Steps,Shared Size,Num Blocks Z,Num Blocks X,Num Blocks Y,Device,Real Per Block X,Real Per Block Y,data_size,Register Usage,phase4_global_stores,phase_limit,Padded Size,Useful FP/Block,Shared Stores/Block,Global Stores/Block,Time Tile Size,compute_per_point,Block Size Z,Block Size X,Block Size Y,Useful Ratio,Elapsed Time,ProfileTimerResolution,Shared Loads/Block,Real Size,num_fp,shared_stores,
7,1,53760,171.004,229.217,13440,5,2,5,0,0,0.0672998,64,11760,1,66,272,Tesla C2050,90,22,4,24,1,2,6008,39600,8064,2688,4,5,1,96,4,0.736607,0.0673668,1000,40320,6000,70,1,
7,1,80640,153.315,188.506,20160,5,2,5,0,0,0.074924,64,17248,1,66,166,Tesla C2050,90,36,4,24,1,2,6002,64800,12096,4032,4,5,1,96,6,0.803571,0.0749891,1000,60480,5994,70,1,
7,1,107520,132.642,156.879,26880,5,2,5,0,0,0.0867846,64,22736,1,66,120,Tesla C2050,90,50,4,24,1,2,6008,90000,16128,5376,4,5,1,96,8,0.837054,0.0868502,1000,80640,6000,70,1,
7,1,134400,133.142,152.549,33600,5,2,5,0,0,0.0864584,64,28224,1,66,93,Tesla C2050,90,64,4,24,1,2,6008,115200,20160,6720,4,5,1,96,10,0.857143,0.086524,1000,100800,6000,70,1,
7,1,71680,155.014,205.684,17920,5,2,5,0,0,0.0742456,64,15600,1,49,272,Tesla C2050,122,22,4,24,1,2,6008,53680,10752,3584,4,5,1,128,4,0.748884,0.074316,1000,53760,6000,70,1,
7,1,107520,133.191,161.785,26880,5,2,5,0,0,0.0864272,64,22880,1,49,166,Tesla C2050,122,36,4,24,1,2,6008,87840,16128,5376,4,5,1,128,6,0.816964,0.0864921,1000,80640,6000,70,1,
7,1,143360,130.442,152.718,35840,5,2,5,0,0,0.0882559,64,30160,1,49,120,Tesla C2050,122,50,4,24,1,2,6008,122000,21504,7168,4,5,1,128,8,0.851004,0.088315,1000,107520,6000,70,1,
7,1,22400,122.716,229.071,4480,5,2,5,0,0,0.0938128,64,4080,1,250,300,Tesla C2050,24,20,4,24,1,2,6010,12000,3584,896,5,5,1,32,4,0.535714,0.0938749,1000,17920,6000,70,1,
7,1,33600,123.297,202.536,6720,5,2,5,0,0,0.0933622,64,5984,1,250,176,Tesla C2050,24,34,4,24,1,2,6010,20400,5376,1344,5,5,1,32,6,0.607143,0.0934329,1000,26880,6000,70,1,
7,1,44800,125.436,195.122,8960,5,2,5,0,0,0.0917745,64,7888,1,250,125,Tesla C2050,24,48,4,24,1,2,6010,28800,7168,1792,5,5,1,32,8,0.642857,0.09184,1000,35840,6000,70,1,
7,1,56000,128.168,191.398,11200,5,2,5,0,0,0.089817,64,9792,1,250,96,Tesla C2050,24,62,4,24,1,2,6010,37200,8960,2240,5,5,1,32,10,0.664286,0.0898819,1000,44800,6000,70,1,
7,1,67200,133.449,194.302,13440,5,2,5,0,0,0.0862585,64,11696,1,250,78,Tesla C2050,24,76,4,24,1,2,6010,45600,10752,2688,5,5,1,32,12,0.678571,0.0863249,1000,53760,6000,70,1,
7,1,44800,171.212,273.574,8960,5,2,5,0,0,0.0672193,64,7920,1,107,300,Tesla C2050,56,20,4,24,1,2,6010,28000,7168,1792,5,5,1,64,4,0.625,0.0672851,1000,35840,6000,70,1,
7,1,67200,195.596,275.031,13440,5,2,5,0,0,0.0588306,64,11616,1,107,176,Tesla C2050,56,34,4,24,1,2,6010,47600,10752,2688,5,5,1,64,6,0.708333,0.058897,1000,53760,6000,70,1,
7,1,89600,177.496,236.345,17920,5,2,5,0,0,0.0648406,64,15312,1,107,125,Tesla C2050,56,48,4,24,1,2,6010,67200,14336,3584,5,5,1,64,8,0.75,0.064903,1000,71680,6000,70,1,
7,1,112000,172.804,220.894,22400,5,2,5,0,0,0.0665992,64,19008,1,107,96,Tesla C2050,56,62,4,24,1,2,6010,86800,17920,4480,5,5,1,64,10,0.775,0.0666652,1000,89600,6000,70,1,
7,1,134400,144.846,180.527,26880,5,2,5,0,0,0.0794635,64,22704,1,107,78,Tesla C2050,56,76,4,24,1,2,6010,106400,21504,5376,5,5,1,64,12,0.791667,0.0795329,1000,107520,6000,70,1,
7,1,67200,185.959,283.253,13440,5,2,5,0,0,0.0618842,64,11760,1,68,300,Tesla C2050,88,20,4,24,1,2,6010,44000,10752,2688,5,5,1,96,4,0.654762,0.061949,1000,53760,6000,70,1,
7,1,100800,178.589,239.383,20160,5,2,5,0,0,0.064441,64,17248,1,68,176,Tesla C2050,88,34,4,24,1,2,6010,74800,16128,4032,5,5,1,96,6,0.742063,0.0645058,1000,80640,6000,70,1,
7,1,134400,153.984,195.457,26880,5,2,5,0,0,0.0747492,64,22736,1,68,125,Tesla C2050,88,48,4,24,1,2,6010,105600,21504,5376,5,5,1,96,8,0.785714,0.0748129,1000,107520,6000,70,1,
7,1,168000,152.254,185.531,33600,5,2,5,0,0,0.075598,64,28224,1,68,96,Tesla C2050,88,62,4,24,1,2,6010,136400,26880,6720,5,5,1,96,10,0.811905,0.0756631,1000,134400,6000,70,1,
7,1,89600,170.536,254.667,17920,5,2,5,0,0,0.0674811,64,15600,1,50,300,Tesla C2050,120,20,4,24,1,2,6010,60000,14336,3584,5,5,1,128,4,0.669643,0.0675519,1000,71680,6000,70,1,
7,1,134400,152.706,200.676,26880,5,2,5,0,0,0.0753737,64,22880,1,50,176,Tesla C2050,120,34,4,24,1,2,6010,102000,21504,5376,5,5,1,128,6,0.758929,0.0754392,1000,107520,6000,70,1,
7,1,179200,152.692,190.016,35840,5,2,5,0,0,0.0753849,64,30160,1,50,125,Tesla C2050,120,48,4,24,1,2,6010,144000,28672,7168,5,5,1,128,8,0.803571,0.0754461,1000,143360,6000,70,1,
7,1,26880,125.855,283.719,4480,5,2,5,0,0,0.0914629,64,4080,1,272,333,Tesla C2050,22,18,4,24,1,2,6012,11880,4480,896,6,5,1,32,4,0.441964,0.0915339,1000,22400,6000,70,1,
7,1,40320,130.863,248.499,6720,5,2,5,0,0,0.0879669,64,5984,1,272,187,Tesla C2050,22,32,4,24,1,2,6012,21120,6720,1344,6,5,1,32,6,0.52381,0.0880311,1000,33600,6000,70,1,
7,1,53760,134.562,236.849,8960,5,2,5,0,0,0.0855457,64,7888,1,272,130,Tesla C2050,22,46,4,24,1,2,6012,30360,8960,1792,6,5,1,32,8,0.564732,0.0856109,1000,44800,6000,70,1,
7,1,67200,136.433,230.905,11200,5,2,5,0,0,0.0843771,64,9792,1,272,100,Tesla C2050,22,60,4,24,1,2,6012,39600,11200,2240,6,5,1,32,10,0.589286,0.0844371,1000,56000,6000,70,1,
7,1,80640,143.68,236.362,13440,5,2,5,0,0,0.0801229,64,11696,1,272,81,Tesla C2050,22,74,4,24,1,2,6012,48840,13440,2688,6,5,1,32,12,0.605655,0.080178,1000,67200,6000,70,1,
7,1,53760,169.442,312.387,8960,5,2,5,0,0,0.0677869,64,7920,1,111,333,Tesla C2050,54,18,4,24,1,2,6006,29160,8960,1792,6,5,1,64,4,0.542411,0.067852,1000,44800,5994,70,1,
7,1,80640,218.77,339.062,13440,5,2,5,0,0,0.05259,64,11616,1,111,187,Tesla C2050,54,32,4,24,1,2,6012,51840,13440,2688,6,5,1,64,6,0.642857,0.0526581,1000,67200,6000,70,1,
7,1,107520,199.429,286.497,17920,5,2,5,0,0,0.0577008,64,15312,1,111,130,Tesla C2050,54,46,4,24,1,2,6012,74520,17920,3584,6,5,1,64,8,0.69308,0.057765,1000,89600,6000,70,1,
7,1,134400,193.574,267.39,22400,5,2,5,0,0,0.0594505,64,19008,1,111,100,Tesla C2050,54,60,4,24,1,2,6012,97200,22400,4480,6,5,1,64,10,0.723214,0.0595121,1000,112000,6000,70,1,
7,1,161280,161.455,216.779,26880,5,2,5,0,0,0.0712916,64,22704,1,111,81,Tesla C2050,54,74,4,24,1,2,6012,119880,26880,5376,6,5,1,64,12,0.743304,0.0713511,1000,134400,6000,70,1,
7,1,80640,200.939,344.734,13440,5,2,5,0,0,0.0572661,64,11760,1,69,333,Tesla C2050,86,18,4,24,1,2,6012,46440,13440,2688,6,5,1,96,4,0.575893,0.0573308,1000,67200,6000,70,1,
7,1,120960,201.258,290.845,20160,5,2,5,0,0,0.0571746,64,17248,1,69,187,Tesla C2050,86,32,4,24,1,2,6012,82560,20160,4032,6,5,1,96,6,0.68254,0.05724,1000,100800,6000,70,1,
7,1,161280,172.937,231.652,26880,5,2,5,0,0,0.0665515,64,22736,1,69,130,Tesla C2050,86,46,4,24,1,2,6012,118680,26880,5376,6,5,1,96,8,0.735863,0.0666139,1000,134400,6000,70,1,
7,1,201600,171.016,220.269,33600,5,2,5,0,0,0.0672975,64,28224,1,69,100,Tesla C2050,86,60,4,24,1,2,6012,154800,33600,6720,6,5,1,96,10,0.767857,0.0673621,1000,168000,6000,70,1,
7,1,107520,184.423,305.7,17920,5,2,5,0,0,0.0623915,64,15600,1,50,333,Tesla C2050,118,18,4,24,1,2,6012,63720,17920,3584,6,5,1,128,4,0.592634,0.062465,1000,89600,6000,70,1,
7,1,161280,173.051,241.625,26880,5,2,5,0,0,0.0665059,64,22880,1,50,187,Tesla C2050,118,32,4,24,1,2,6012,113280,26880,5376,6,5,1,128,6,0.702381,0.06657,1000,134400,6000,70,1,
7,1,215040,173.627,224.712,35840,5,2,5,0,0,0.0662909,64,30160,1,50,130,Tesla C2050,118,46,4,24,1,2,6012,162840,35840,7168,6,5,1,128,8,0.757254,0.066349,1000,179200,6000,70,1,
7,1,31360,118.938,333.028,4480,5,2,5,0,0,0.0967929,64,4080,1,300,375,Tesla C2050,20,16,4,24,1,2,6014,11200,5376,896,7,5,1,32,4,0.357143,0.0968568,1000,26880,6000,70,1,
7,1,47040,126.805,284.044,6720,5,2,5,0,0,0.0907817,64,5984,1,300,200,Tesla C2050,20,30,4,24,1,2,6014,21000,8064,1344,7,5,1,32,6,0.446429,0.090848,1000,40320,6000,70,1,
7,1,62720,132.71,269.524,8960,5,2,5,0,0,0.0867392,64,7888,1,300,136,Tesla C2050,20,44,4,24,1,2,6014,30800,10752,1792,7,5,1,32,8,0.491071,0.0868061,1000,53760,6000,70,1,
7,1,78400,135.135,259.82,11200,5,2,5,0,0,0.0851845,64,9792,1,300,103,Tesla C2050,20,58,4,24,1,2,6014,40600,13440,2240,7,5,1,32,10,0.517857,0.085248,1000,67200,6000,70,1,
7,1,94080,141.802,263.639,13440,5,2,5,0,0,0.0811742,64,11696,1,300,83,Tesla C2050,20,72,4,24,1,2,6014,50400,16128,2688,7,5,1,32,12,0.535714,0.0812399,1000,80640,6000,70,1,
7,1,62720,178.929,384.101,8960,5,2,5,0,0,0.0643172,64,7920,1,115,375,Tesla C2050,52,16,4,24,1,2,6014,29120,10752,1792,7,5,1,64,4,0.464286,0.064383,1000,53760,6000,70,1,
7,1,94080,228.074,391.679,13440,5,2,5,0,0,0.0504424,64,11616,1,115,200,Tesla C2050,52,30,4,24,1,2,6014,54600,16128,2688,7,5,1,64,6,0.580357,0.0505099,1000,80640,6000,70,1,
7,1,125440,208.647,324.873,17920,5,2,5,0,0,0.055148,64,15312,1,115,136,Tesla C2050,52,44,4,24,1,2,6014,80080,21504,3584,7,5,1,64,8,0.638393,0.055213,1000,107520,6000,70,1,
7,1,156800,209.249,308.443,22400,5,2,5,0,0,0.0549891,64,19008,1,115,103,Tesla C2050,52,58,4,24,1,2,6014,105560,26880,4480,7,5,1,64,10,0.673214,0.0550539,1000,134400,6000,70,1,
7,1,188160,170.895,243.591,26880,5,2,5,0,0,0.0673453,64,22704,1,115,83,Tesla C2050,52,72,4,24,1,2,6014,131040,32256,5376,7,5,1,64,12,0.696429,0.06741,1000,161280,6000,70,1,
7,1,94080,199.954,397.509,13440,5,2,5,0,0,0.0575495,64,11760,1,71,375,Tesla C2050,84,16,4,24,1,2,6014,47040,16128,2688,7,5,1,96,4,0.5,0.0576131,1000,80640,6000,70,1,
7,1,141120,207.429,329.896,20160,5,2,5,0,0,0.0554726,64,17248,1,71,200,Tesla C2050,84,30,4,24,1,2,6014,88200,24192,4032,7,5,1,96,6,0.625,0.055537,1000,120960,6000,70,1,
7,1,188160,179.202,258.402,26880,5,2,5,0,0,0.0642184,64,22736,1,71,136,Tesla C2050,84,44,4,24,1,2,6014,129360,32256,5376,7,5,1,96,8,0.6875,0.064285,1000,161280,6000,70,1,
7,1,235200,180.014,245.736,33600,5,2,5,0,0,0.0639287,64,28224,1,71,103,Tesla C2050,84,58,4,24,1,2,6014,170520,40320,6720,7,5,1,96,10,0.725,0.0639949,1000,201600,6000,70,1,
7,1,125440,181.632,345.827,17920,5,2,5,0,0,0.0633604,64,15600,1,51,375,Tesla C2050,116,16,4,24,1,2,6014,64960,21504,3584,7,5,1,128,4,0.517857,0.0634251,1000,107520,6000,70,1,
7,1,188160,175.658,267.562,26880,5,2,5,0,0,0.065516,64,22880,1,51,200,Tesla C2050,116,30,4,24,1,2,6014,121800,32256,5376,7,5,1,128,6,0.647321,0.065582,1000,161280,6000,70,1,
7,1,250880,180.805,249.698,35840,5,2,5,0,0,0.0636513,64,30160,1,51,136,Tesla C2050,116,44,4,24,1,2,6014,178640,43008,7168,7,5,1,128,8,0.712054,0.063715,1000,215040,6000,70,1,
7,1,35840,126.339,448.159,4480,5,2,5,0,0,0.0911125,64,4080,1,333,428,Tesla C2050,18,14,4,24,1,2,6016,10080,6272,896,8,5,1,32,4,0.28125,0.0911829,1000,31360,6000,70,1,
7,1,53760,141.074,375.321,6720,5,2,5,0,0,0.0815937,64,5984,1,333,214,Tesla C2050,18,28,4,24,1,2,6016,20160,9408,1344,8,5,1,32,6,0.375,0.0816591,1000,47040,6000,70,1,
7,1,71680,150.052,353.192,8960,5,2,5,0,0,0.0767041,64,7888,1,333,142,Tesla C2050,18,42,4,24,1,2,6016,30240,12544,1792,8,5,1,32,8,0.421875,0.0767732,1000,62720,6000,70,1,
7,1,89600,152.071,337.148,11200,5,2,5,0,0,0.0756846,64,9792,1,333,107,Tesla C2050,18,56,4,24,1,2,6016,40320,15680,2240,8,5,1,32,10,0.45,0.0757539,1000,78400,6000,70,1,
7,1,107520,159.778,337.681,13440,5,2,5,0,0,0.0720298,64,11696,1,333,85,Tesla C2050,18,70,4,24,1,2,6016,50400,18816,2688,8,5,1,32,12,0.46875,0.0721002,1000,94080,6000,70,1,
7,1,71680,198.587,507.705,8960,5,2,5,0,0,0.0579382,64,7920,1,120,428,Tesla C2050,50,14,4,24,1,2,6016,28000,12544,1792,8,5,1,64,4,0.390625,0.0580099,1000,62720,6000,70,1,
7,1,107520,261.367,501.155,13440,5,2,5,0,0,0.0440058,64,11616,1,120,214,Tesla C2050,50,28,4,24,1,2,6016,56000,18816,2688,8,5,1,64,6,0.520833,0.044076,1000,94080,6000,70,1,
7,1,143360,245.091,415.778,17920,5,2,5,0,0,0.0469319,64,15312,1,120,142,Tesla C2050,50,42,4,24,1,2,6016,84000,25088,3584,8,5,1,64,8,0.585938,0.047003,1000,125440,6000,70,1,
7,1,179200,248.973,397.825,22400,5,2,5,0,0,0.0461997,64,19008,1,120,107,Tesla C2050,50,56,4,24,1,2,6016,112000,31360,4480,8,5,1,64,10,0.625,0.0462701,1000,156800,6000,70,1,
7,1,215040,205.48,312.987,26880,5,2,5,0,0,0.0559964,64,22704,1,120,85,Tesla C2050,50,70,4,24,1,2,6016,140000,37632,5376,8,5,1,64,12,0.651042,0.0560639,1000,188160,6000,70,1,
7,1,107520,222.674,519.472,13440,5,2,5,0,0,0.0516642,64,11760,1,73,428,Tesla C2050,82,14,4,24,1,2,6016,45920,18816,2688,8,5,1,96,4,0.427083,0.0517349,1000,94080,6000,70,1,
7,1,161280,237.997,416.415,20160,5,2,5,0,0,0.0483349,64,17248,1,73,214,Tesla C2050,82,28,4,24,1,2,6016,91840,28224,4032,8,5,1,96,6,0.569444,0.048404,1000,141120,6000,70,1,
7,1,215040,213.491,330.482,26880,5,2,5,0,0,0.0538869,64,22736,1,73,142,Tesla C2050,82,42,4,24,1,2,6016,137760,37632,5376,8,5,1,96,8,0.640625,0.0539601,1000,188160,6000,70,1,
7,1,268800,215.831,314.694,33600,5,2,5,0,0,0.0533073,64,28224,1,73,107,Tesla C2050,82,56,4,24,1,2,6016,183680,47040,6720,8,5,1,96,10,0.683333,0.053375,1000,235200,6000,70,1,
7,1,143360,199.757,442.603,17920,5,2,5,0,0,0.0575979,64,15600,1,52,428,Tesla C2050,114,14,4,24,1,2,6016,63840,25088,3584,8,5,1,128,4,0.445312,0.0576701,1000,125440,6000,70,1,
7,1,215040,202.699,336.841,26880,5,2,5,0,0,0.0567641,64,22880,1,52,214,Tesla C2050,114,28,4,24,1,2,6016,127680,37632,5376,8,5,1,128,6,0.59375,0.056833,1000,188160,6000,70,1,
7,1,286720,215.816,317.3,35840,5,2,5,0,0,0.0533106,64,30160,1,52,142,Tesla C2050,114,42,4,24,1,2,6016,191520,50176,7168,8,5,1,128,8,0.667969,0.0533788,1000,250880,6000,70,1,
8,1,5120,39.041,39.041,5120,5,2,5,0,0,0.293439,64,4624,1,187,187,Tesla C2050,32,32,4,22,1,2,5986,5120,0,1024,1,5,1,32,4,1,0.293503,1000,0,5984,40,1,
8,1,7680,35.15,35.0563,7680,5,2,5,0,0,0.327677,64,6800,1,187,125,Tesla C2050,32,48,4,22,1,2,6002,7680,0,1536,1,5,1,32,6,1,0.327738,1000,0,6000,40,1,
8,1,10240,36.1151,35.922,10240,5,2,5,0,0,0.317219,64,8976,1,187,93,Tesla C2050,32,64,4,22,1,2,5986,10240,0,2048,1,5,1,32,8,1,0.317281,1000,0,5984,40,1,
8,1,12800,34.4668,34.3749,12800,5,2,5,0,0,0.334174,64,11152,1,187,75,Tesla C2050,32,80,4,22,1,2,6002,12800,0,2560,1,5,1,32,10,1,0.334235,1000,0,6000,40,1,
8,1,15360,36.3317,36.1374,15360,5,2,5,0,0,0.315329,64,13328,1,187,62,Tesla C2050,32,96,4,22,1,2,5986,15360,0,3072,1,5,1,32,12,1,0.31539,1000,0,5984,40,1,
8,1,10240,42.4049,42.1781,10240,5,2,5,0,0,0.270155,64,8976,1,93,187,Tesla C2050,64,32,4,22,1,2,5986,10240,0,2048,1,5,1,64,4,1,0.27022,1000,0,5984,40,1,
8,1,15360,43.9227,43.5713,15360,5,2,5,0,0,0.262217,64,13200,1,93,125,Tesla C2050,64,48,4,22,1,2,6002,15360,0,3072,1,5,1,64,6,1,0.262279,1000,0,6000,40,1,
8,1,20480,49.0837,49.0837,20480,5,2,5,0,0,0.230898,64,17424,1,93,93,Tesla C2050,64,64,4,22,1,2,5954,20480,0,4096,1,5,1,64,8,1,0.230961,1000,0,5952,40,1,
8,1,25600,40.8437,40.5169,25600,5,2,5,0,0,0.28199,64,21648,1,93,75,Tesla C2050,64,80,4,22,1,2,6002,25600,0,5120,1,5,1,64,10,1,0.282051,1000,0,6000,40,1,
8,1,30720,39.8926,39.4671,30720,5,2,5,0,0,0.287178,64,25872,1,93,62,Tesla C2050,64,96,4,22,1,2,5986,30720,0,6144,1,5,1,64,12,1,0.287237,1000,0,5984,40,1,
8,1,15360,59.3654,59.0479,15360,5,2,5,0,0,0.192954,64,13328,1,62,187,Tesla C2050,96,32,4,22,1,2,5986,15360,0,3072,1,5,1,96,4,1,0.193019,1000,0,5984,40,1,
8,1,23040,49.8621,49.4632,23040,5,2,5,0,0,0.230975,64,19600,1,62,125,Tesla C2050,96,48,4,22,1,2,6002,23040,0,4608,1,5,1,96,6,1,0.231037,1000,0,6000,40,1,
8,1,30720,42.8077,42.3511,30720,5,2,5,0,0,0.267609,64,25872,1,62,93,Tesla C2050,96,64,4,22,1,2,5986,30720,0,6144,1,5,1,96,8,1,0.267677,1000,0,5984,40,1,
8,1,38400,38.4247,38.1173,38400,5,2,5,0,0,0.299744,64,32144,1,62,75,Tesla C2050,96,80,4,22,1,2,6002,38400,0,7680,1,5,1,96,10,1,0.299807,1000,0,6000,40,1,
8,1,20480,63.2197,62.2055,20480,5,2,5,0,0,0.181181,64,17680,1,46,187,Tesla C2050,128,32,4,22,1,2,5986,20480,0,4096,1,5,1,128,4,1,0.181251,1000,0,5984,40,1,
8,1,30720,41.9267,41.1441,30720,5,2,5,0,0,0.274701,64,26000,1,46,125,Tesla C2050,128,48,4,22,1,2,6002,30720,0,6144,1,5,1,128,6,1,0.274765,1000,0,6000,40,1,
8,1,40960,42.3313,41.8762,40960,5,2,5,0,0,0.267735,64,34320,1,46,93,Tesla C2050,128,64,4,22,1,2,5954,40960,0,8192,1,5,1,128,8,1,0.267802,1000,0,5952,40,1,
8,1,10240,65.6123,74.6522,5120,5,2,5,0,0,0.175513,64,4624,1,200,200,Tesla C2050,30,30,4,28,1,2,6004,9000,1024,1024,2,5,1,32,4,0.878906,0.175577,1000,5120,6000,80,1,
8,1,15360,62.698,69.553,7680,5,2,5,0,0,0.183672,64,6800,1,200,130,Tesla C2050,30,46,4,28,1,2,6004,13800,1536,1536,2,5,1,32,6,0.898438,0.183738,1000,7680,6000,80,1,
8,1,20480,63.5586,69.4229,10240,5,2,5,0,0,0.181181,64,8976,1,200,96,Tesla C2050,30,62,4,28,1,2,6004,18600,2048,2048,2,5,1,32,8,0.908203,0.18125,1000,10240,6000,80,1,
8,1,25600,65.809,71.1322,12800,5,2,5,0,0,0.174989,64,11152,1,200,76,Tesla C2050,30,78,4,28,1,2,6004,23400,2560,2560,2,5,1,32,10,0.914062,0.175052,1000,12800,6000,80,1,
8,1,30720,62.6468,67.3579,15360,5,2,5,0,0,0.183825,64,13328,1,200,63,Tesla C2050,30,94,4,28,1,2,6004,28200,3072,3072,2,5,1,32,12,0.917969,0.183888,1000,15360,6000,80,1,
8,1,20480,87.5274,95.6033,10240,5,2,5,0,0,0.131547,64,8976,1,96,200,Tesla C2050,62,30,4,28,1,2,6004,18600,2048,2048,2,5,1,64,4,0.908203,0.131616,1000,10240,6000,80,1,
8,1,30720,79.9456,85.1388,15360,5,2,5,0,0,0.144026,64,13200,1,96,130,Tesla C2050,62,46,4,28,1,2,6004,28520,3072,3072,2,5,1,64,6,0.928385,0.144098,1000,15360,6000,80,1,
8,1,40960,88.9794,94.8126,20480,5,2,5,0,0,0.127333,64,17424,1,96,96,Tesla C2050,62,62,4,28,1,2,5956,38440,4096,4096,2,5,1,64,8,0.938477,0.127405,1000,20480,5952,80,1,
8,1,51200,64.1328,66.5476,25600,5,2,5,0,0,0.179561,64,21648,1,96,76,Tesla C2050,62,78,4,28,1,2,6004,48360,5120,5120,2,5,1,64,10,0.944531,0.179627,1000,25600,6000,80,1,
8,1,61440,62.4922,64.5039,30720,5,2,5,0,0,0.184278,64,25872,1,96,63,Tesla C2050,62,94,4,28,1,2,6004,58280,6144,6144,2,5,1,64,12,0.948568,0.184343,1000,30720,6000,80,1,
8,1,30720,97.7604,105.112,15360,5,2,5,0,0,0.11777,64,13328,1,63,200,Tesla C2050,94,30,4,28,1,2,6004,28200,3072,3072,2,5,1,96,4,0.917969,0.117839,1000,15360,6000,80,1,
8,1,46080,85.3377,89.4612,23040,5,2,5,0,0,0.134924,64,19600,1,63,130,Tesla C2050,94,46,4,28,1,2,6004,43240,4608,4608,2,5,1,96,6,0.938368,0.134993,1000,23040,6000,80,1,
8,1,61440,69.2154,71.4436,30720,5,2,5,0,0,0.16637,64,25872,1,63,96,Tesla C2050,94,62,4,28,1,2,6004,58280,6144,6144,2,5,1,96,8,0.948568,0.166437,1000,30720,6000,80,1,
8,1,76800,66.6512,68.0802,38400,5,2,5,0,0,0.172776,64,32144,1,63,76,Tesla C2050,94,78,4,28,1,2,6004,73320,7680,7680,2,5,1,96,10,0.954688,0.17284,1000,38400,6000,80,1,
8,1,40960,92.5726,99.0075,20480,5,2,5,0,0,0.124372,64,17680,1,47,200,Tesla C2050,126,30,4,28,1,2,6004,37800,4096,4096,2,5,1,128,4,0.922852,0.124443,1000,20480,6000,80,1,
8,1,61440,72.6521,75.7597,30720,5,2,5,0,0,0.158494,64,26000,1,47,130,Tesla C2050,126,46,4,28,1,2,6004,57960,6144,6144,2,5,1,128,6,0.943359,0.158564,1000,30720,6000,80,1,
8,1,81920,68.4342,70.2635,40960,5,2,5,0,0,0.168272,64,34320,1,47,96,Tesla C2050,126,62,4,28,1,2,6004,78120,8192,8192,2,5,1,128,8,0.953613,0.168337,1000,40960,6000,80,1,
8,1,15360,89.5846,117.008,5120,5,2,5,0,0,0.128182,64,4624,1,214,214,Tesla C2050,28,28,4,28,1,2,5998,11760,2048,1024,3,5,1,32,4,0.765625,0.128251,1000,10240,5992,80,1,
8,1,23040,87.1196,108.183,7680,5,2,5,0,0,0.132163,64,6800,1,214,136,Tesla C2050,28,44,4,28,1,2,6006,18480,3072,1536,3,5,1,32,6,0.802083,0.132232,1000,15360,6000,80,1,
8,1,30720,89.6966,109.199,10240,5,2,5,0,0,0.128363,64,8976,1,214,100,Tesla C2050,28,60,4,28,1,2,6006,25200,4096,2048,3,5,1,32,8,0.820312,0.128433,1000,20480,6000,80,1,
8,1,38400,94.1046,111.701,12800,5,2,5,0,0,0.122346,64,11152,1,214,78,Tesla C2050,28,76,4,28,1,2,6006,31920,5120,2560,3,5,1,32,10,0.83125,0.122417,1000,25600,6000,80,1,
8,1,46080,89.1172,105.781,15360,5,2,5,0,0,0.129202,64,13328,1,214,65,Tesla C2050,28,92,4,28,1,2,6006,38640,6144,3072,3,5,1,32,12,0.838542,0.129268,1000,30720,6000,80,1,
8,1,30720,120.843,147.117,10240,5,2,5,0,0,0.0952574,64,8976,1,100,214,Tesla C2050,60,28,4,28,1,2,6006,25200,4096,2048,3,5,1,64,4,0.820312,0.09533,1000,20480,6000,80,1,
8,1,46080,114.474,132.851,15360,5,2,5,0,0,0.100563,64,13200,1,100,136,Tesla C2050,60,44,4,28,1,2,6006,39600,6144,3072,3,5,1,64,6,0.859375,0.100634,1000,30720,6000,80,1,
8,1,61440,116.87,132.972,20480,5,2,5,0,0,0.098501,64,17424,1,100,100,Tesla C2050,60,60,4,28,1,2,6006,54000,8192,4096,3,5,1,64,8,0.878906,0.0985711,1000,40960,6000,80,1,
8,1,76800,95.516,105.959,25600,5,2,5,0,0,0.120535,64,21648,1,100,78,Tesla C2050,60,76,4,28,1,2,6006,68400,10240,5120,3,5,1,64,10,0.890625,0.120608,1000,51200,6000,80,1,
8,1,92160,92.6961,102.831,30720,5,2,5,0,0,0.124208,64,25872,1,100,65,Tesla C2050,60,92,4,28,1,2,6006,82800,12288,6144,3,5,1,64,12,0.898438,0.124277,1000,61440,6000,80,1,
8,1,46080,132.768,157.594,15360,5,2,5,0,0,0.0866987,64,13328,1,65,214,Tesla C2050,92,28,4,28,1,2,6006,38640,6144,3072,3,5,1,96,4,0.838542,0.0867679,1000,30720,6000,80,1,
8,1,69120,119.035,134.691,23040,5,2,5,0,0,0.0967073,64,19600,1,65,136,Tesla C2050,92,44,4,28,1,2,6006,60720,9216,4608,3,5,1,96,6,0.878472,0.0967779,1000,46080,6000,80,1,
8,1,92160,99.5059,110.385,30720,5,2,5,0,0,0.115703,64,25872,1,65,100,Tesla C2050,92,60,4,28,1,2,6006,82800,12288,6144,3,5,1,96,8,0.898438,0.115772,1000,61440,6000,80,1,
8,1,115200,96.858,104.762,38400,5,2,5,0,0,0.118866,64,32144,1,65,78,Tesla C2050,92,76,4,28,1,2,6006,104880,15360,7680,3,5,1,96,10,0.910417,0.118937,1000,76800,6000,80,1,
